CODE	UZ	RU	EN
8154.59	Polotno va buyumlarni erituvchi 	Оплавщик полотна и изделий 	Fabric and article dissolver
8154.60	Oqartiruvchi (toʼqimachilikda) 	Отбельщик (текстильное производство) 	Bleaching machine operator (in textile)
8154.61	Odeyal oqartiruvchisi 	Отбельщик одеял 	Blanket bleacher
8154.62	Qaynatuvchi 	Отварщик 	Boiler
8154.63	Pilla chiqindilarini qaynatuvchi 	Отварщик коконных отходов 	Cotton waste boiler
8154.64	Tukni pardozlovchi 	Отделочник ворса 	Feather finisher
8154.65	Matoni pardozlovchi 	Отделочник ткани 	Fabric finisher
8154.66	Siquvchi (engil sanoatda) 	Отжимщик (легкая промышленность) 	Compressor (in light industry)
8154.67	Xolstni siquvchi 	Отжимщик холстов 	Canvas compressor
8154.68	Presslovchi-bugʼlovchi 	Отпарщик-прессовщик 	Presser-steamer
8154.69	Silliqlovchi (toʼqimachilikda) 	Полировщик (текстильное производство) 	Smoother (in textiles)
8154.70	Shimdiriladigan birikma tayyorlovchi 	Приготовитель пропиточного состава 	Soaking compound preparer
8154.71	Yelimlovchi 	Проклеивальщик 	Gluer
8154.72	Vatilinni yelimlovchi 	Проклеивальщик ватилина 	Batting gluer
8154.73	Texnik movutlarni yuvuvchi 	Промывальщик технических сукон 	Technical equipment washer
8154.74	Oʼt oʼchirish shlanglari shimdiruvchisi 	Пропитывальщик пожарных рукавов 	Fire hose soaker
8154.75	Dogʼ ketkazuvchi 	Пятновыводчик 	Stain remover
8154.76	Maxsus kiyimlarni tozalash va taʼmirlash boʼyicha ishchi (mashinist) 	Рабочий (машинист) по стирке и ремонту спецодежды 	Special clothing cleaning and repair worker (machinist)
8154.77	Paxtani sterillovchi 	Стерилизаторщик ваты 	Cotton sterilizer
8154.78	Qurituvchi 	Сушильщик 	Dryer
8154.79	Qurituvchi (qistiruvchi) 	Сушильщик (заправщик) 	Dryer (squeezer)
8154.80	Buyumlarni qurituvchi 	Сушильщик изделий 	Dryer of articles
8154.81	Chiqindilarni qurituvchi 	Сушильщик отходов 	Waste dryer
8154.82	Xom ipni issiqlik bilan pardozlovchi 	Термоотделочник пряжи 	Heat finisher of raw yarn
8154.83	Toʼqimachilik-galantereya buyumlarini issiqlik bilan pardozlovchi 	Термоотделочник текстильно-галантерейных изделий 	Heat finisher of textile and haberdashery products
8154.84	Tikuvchilik buyumlarini issiqlik bilan pardozlovchi 	Термоотделочник швейных изделий 	Heat finisher of sewing products
8154.85	Harorat bilan kirishtiruvchi 	Термоусадчик 	Temperature introducer
8154.86	Gazlama va buyumni tozalovchi 	Чистильщик ткани, изделий 	Fabric and article cleaner
8154.87	Ohor tayyorlovchi 	Шлихтовар 	Shear preparation
8154.88	Elektropaxmoqlovchi 	Электроворсовальщик 	Electro-scaling
8154.89	Emulьsiyalovchi 	Эмульсировщик 	Emulsifier
8155	Teri va muynaga ishlov berish qurilmalariga xizmat ko‘rsatish bo‘yicha operatorlar 	Операторы по кожевенному делу и кожевенному обслуживанию	Operators for servicing leather and leather processing equipment
8155.1	Suvli-kimyoviy ishlov apparatchisi 	Аппаратчик водно-химической обработки 	Hydro-chemical treatment apparatus
8155.2	Oshlash apparatchisi (charm va charm xom-ashyosi ishlab chiqarish) 	Аппаратчик дубления (кожевенное и кожсырьевое производство) 	Scaling apparatus (leather and leather raw material production)
8155.3	Oshlash apparatchisi (moʼyna ishlab chiqarish) 	Аппаратчик дубления (меховое производство) 	Scaling apparatus (fur production)
8155.4	Choʼktirish apparatchisi 	Аппаратчик золения 	Scaling apparatus
8155.5	Charmlarni boʼyash va yogʼlash apparatchisi 	Аппаратчик крашения и жирования кож 	Scaling and oiling apparatus for leather
8155.6	Charmli yarim tayyor mahsulotlar va moʼyna terilarni yumshatish apparatchisi 	Аппаратчик мягчения кожевенных полуфабрикатов и меховых шкурок 	Scaling apparatus for leather semi-finished products and fur skins
8155.7	Yogʼsizlantirish apparatchisi 	Аппаратчик обезжиривания 	Degreasing apparatus
8155.8	Kulsizlantirish va yumshatish apparatchisi 	Аппаратчик обеззоливания, мягчения 	Deashing and softening apparatus
8155.9	Uzatish apparatchisi 	Аппаратчик откатки 	Transfer apparatus
8155.10	Oshlovchi ekstraktlar tayyorlash apparatchisi 	Аппаратчик приготовления дубильных экстрактов 	Eating extracts preparation apparatus
8155.11	Lak tayyorlash apparatchisi 	Аппаратчик приготовления лака 	Varnish preparation apparatus
8155.12	Pitiryogʼ yelimi tayyorlash apparatchisi 	Аппаратчик приготовления мездрового клея 	Fatty glue preparation apparatus
8155.13	Teri kollagenli chiqindilardan mahsulot ishlab chiqarish apparatchisi 	Аппаратчик производства продукции из кожевенных коллагеносодержащих отходов 	Leather collagen waste product manufacturing machine
8155.14	Pitiryogʼ, sherstь, dagʼal jun va junlarni yuvib tozalash apparatchisi 	Аппаратчик промывки мездры, шерсти, щетины и волоса 	Fur, wool, coarse wool and wool washing machine
8155.15	Poʼstin rezgisini pishiruvchi 	Варщик шубного лоскута 	Fur skin cooker
8155.16	Dagʼal jun va junni pishiruvchi 	Варщик щетины и волоса 	Wool and wool cook
8155.17	Detal va materiallarni qavatlovchi 	Дублировщик деталей и материалов 	Detail and material layerer
8155.18	Аpparatlarga kimyoviy xomashyoni soluvchi 	Загрузчик химического сырья в аппараты 	Chemical raw material feeder
8155.19	Sunʼiy charm chiqarishda ikkiga ajratish mashinasi mashinisti 	Машинист двоильной машины в производстве искусственных кож 	Leather splitting machine operator
8155.20	Siqish jihozlari mashinisti (charm va charm xom-ashyosi ishlab chiqarish) 	Машинист отжимного оборудования (кожевенное и кожсырьевое производство) 	Siqish jihozlari mashinisti (charm va charm xom-ashyosi ishlab chiqarish) 
8155.21	Dagʼal jun lentalarini chuvatish boʼyicha mashinist 	Машинист по разматыванию щетинных лент 	Dagʼal jun lentalarini chuvatish boʼyicha mashinist 
8155.22	Qoʼy terisini ikkiga boʼlish yarimavtomatik liniyalar mashinisti 	Машинист полуавтоматической линии двоения овчины 	Qoʼy terisini ikkiga boʼlish yarimavtomatik liniyalar mashinisti 
8155.23	Yuvish mashinasi mashinisti 	Машинист промывочной машины 	Yuvish mashinasi mashinisti 
8155.24	Yuvish-bugʼlash stantsiyasi mashinisti 	Машинист промывочно-пропарочной станции 	Yuvish-bugʼlash stantsiyasi mashinisti 
8155.25	Аjratish mashinasi mashinisti 	Машинист разводной машины 	Аjratish mashinasi mashinisti 
8155.26	Tarash va aralashtirish mashinalari mashinisti 	Машинист чесальных и мешальных машин 	Carding and mixing machine operator
8155.27	Soch va dagʼal jun yuvuvchi 	Мойщик мездры и волоса 	Hair and coarse wool washer
8155.28	Dagʼal jun va junlarni yuvuvchi 	Мойщик щетины и волоса 	Coarse wool and wool washer
8155.29	Statsionar yuk koʼtarish gidravlika uskunalari operatori 	Оператор стационарной грузоподъемной гидравлической установки 	Stationary hydraulic lifting equipment operator
8155.30	Moʼyna terilarni pardozlovchi 	Отделочник меховых шкурок 	Fur skin finisher
8155.31	Siquvchi (toʼqimachilikda) 	Отжимщик (текстильное производстве) 	Compressor (in textiles)
8155.32	Charm presslovchisi 	Прессовщик кож 	Leather presser
8155.33	Proborchi (jun mato chiqarishda) 	Проборщик (шерстяное производство) 	Probing operator (in wool fabric production)
8155.34	Terilarni dorilovchi 	Протравщик шкурок 	Leather dresser
8155.35	Charmni tortuvchi 	Разводчик кож 	Leather puller
8155.36	Xomashyo, yarim tayyor mahsulot va buyumlarni qurituvchi 	Сушильщик сырья, полуфабрикатов и изделий 	Dryer of raw materials, semi-finished products and articles
8155.37	Dagʼal yung va sochni issiqlik bilan pardozlovchi 	Термоотделочник щетины и волоса 	Heat finisher of coarse wool and hair
8155.38	Dagʼal jun va soch bogʼlamlarini qadoqlovchi 	Фасовщик пучков щетины и волоса 	Packer of coarse wool and hair bundles
8155.39	Xom teri yuzasini tozalovchi 	Чистильщик лица голья 	Cleaner of raw leather surfaces
8155.40	Buyumlar, yarim tayyor mahsulotlar va materiallarni silliqlovchi 	Шлифовщик изделий, полуфабрикатов и материалов 	Sander of articles, semi-finished products and materials
8155.41	Moʼynali terilar epilirovkachisi 	Эпилировщик меховых шкурок 	Fur skin stripper
8156	Payafzal va galantereya buyumlari tayyorlash qurilmalariga xizmat ko‘rsatuvchi operatorlar 	Операторы оборудования для производства обуви и галантереи	Operators servicing equipment for the production of footwear and haberdashery
8156.1	Detallarni kesib oluvchi 	Вырубщик деталей 	Cut-outer
8156.2	Rifellash mashinasi mashinisti 	Машинист рифлевальной машины 	Rifling machine operator
8156.3	Konveyer liniyasi operatori 	Оператор конвейерной линии 	Conveyor line operator
8156.4	Bichish jihozi operatori 	Оператор раскройного оборудования 	Cutting machine operator
8156.5	Poyafzal yigʼuvchi 	Сборщик обуви 	Shoe assembler
8156.6	Xomashyo, yarim tayyor mahsulot va buyumlarni qurituvchi 	Сушильщик сырья, полуфабрикатов и изделий 	Dryer of raw materials, semi-finished products and articles
8156.7	Buyumlarni chiqaruvchi 	Съемщик изделий 	Product extractor
8156.8	Detallar va buyumlarni qoliplovchi 	Формовщик деталей и изделий 	Molder of parts and articles
8156.9	Poyafzalni frezalovchi 	Фрезеровщик обуви 	Shoe miller
8157	Kir yuvish va kimyoviy tozalash uskunalariga xizmat ko‘rsatuvchi operatorlar 	Операторы по обслуживанию оборудования для прачечных и химчисток	Laundry and dry cleaning equipment service operators
8157.1	Dazmollovchi 	Гладильщик 	Ironer
8157.2	Kir yuvish boʼyicha mashinist 	Машинист по стирке белья 	Laundry machinist
8157.3	Oʼz-oʼziga xizmat koʼrsatish kirxonasi operatori 	Оператор прачечной самообслуживания 	Self-service laundry operator
8157.4	Kir yuvish mashinasi operatori 	Оператор стиральных машин 	Washing machine operator
8157.5	Sentrifugada kir siquvchi 	Отжимщик белья на центрифугах 	Centrifuge wringer
8157.6	Kirni dazmollashga tayyorlovchi 	Подготовитель белья для глажения 	Laundry preparer
8159	Boshqa boshlang‘ich guruhlarga kiritilmagan to‘qimachilik, mo‘yna va charm buyumlar ishlab chiqarish uchun uskunalarga xizmat ko‘rsatuvchi operatorlar 	Операторы оборудования для производства текстильных, меховых и кожаных изделий, не включенных в другие первичные группировки	Operators servicing machinery for the production of textiles, fur and leather goods not elsewhere classified
8159.1	Pishirish apparatchisi 	Аппаратчик спекания 	Cooking equipment operator
8159.2	Kigizchi 	Валяльщик 	Felt maker
8159.3	Velyurchi 	Велюрщик 	Velour maker
8159.4	Toʼqimachilik sanoati hakkoki 	Гравер в текстильном производстве 	Textile industry tailor
8159.5	Tikuvchilikda andozalar tayyorlovchi 	Изготовитель лекал в швейном производстве 	Sewing pattern maker
8159.6	Kigiz-namat buyumlarini asosini tayyorlovchi 	Изготовитель основы валяльно-войлочных изделий 	Felt base maker
8159.7	Pat-tivit mahsulotlar tayyorlovchi 	Изготовитель перопуховых изделий 	Pat-tivit product maker
8159.8	Sinelь tayyorlovchi 	Изготовитель синельки 	Shinel maker
8159.9	Piliklarni tayyorlovchi 	Изготовитель фитилей 	Pillow maker
8159.10	Shnurlarni eshuvchi 	Крутильщик шнуров 	Cord maker
8159.11	Pishitish mashinasi mashinisti 	Машинист обкаточной машины 	Cooking machine operator
8159.12	Oʼtqazish mashinasi mashinisti 	Машинист обсадочной машины 	Planting machine operator
8159.13	Plunjer mashinasi mashinisti 	Машинист плунжерной машины 	Plunger machine operator
8159.14	Yuvish-quritish-kengaytirish-stabillash yoʼllari mashinisti 	Машинист промывочно-сушильно-ширильно-стабилизационной линии 	Washing-drying-expanding-stabilizing line operator
8159.15	Shnur poynagini zichlovchi 	Набивальщик наконечников на шнур 	Cord core compactor
8159.16	Buyum gʼaltakchisi 	Накатчик изделий 	Item Reeler
8159.17	Poyafzalni oʼrnatuvchi 	Насадчик обуви 	Shoe Fitter
8159.18	Kanat mashinasi operatori 	Оператор канатной машины 	Sash Machine Operator
8159.19	Yelim surkovchi mashina operatori 	Оператор клеенамазочной машины 	Glue Spreader Machine Operator
8159.20	Kir yuvish, buyash, maishiy buyumlarni tozalash mashinalari operatori 	Оператор машин стирки белья, окраски, чистки изделий и предметов быта 	Laundry, Dyeing, Household Cleaning Machine Operator
8159.21	Toʼqish jihozi operatori 	Оператор плетельного оборудования 	Weaving equipment operator
8159.22	Toʼqish mashinasi operatori 	Оператор плетельной машины 	Weaving machine operator
8159.23	Аndozalar tayyorlash boʼyicha avtomatlashtirilgan tizim operatori 	Оператор системы автоматизированного изготовления лекал 	Automated system operator for the preparation of sizes
8159.24	Аvtomatlashtirilgan joylashtirish loyiha tizim operatori 	Оператор системы автоматизированного проектирования раскладок 	Automated placement project system operator
8159.25	Upakovkalash mashinasi operatori 	Оператор упаковочной машины 	Packaging machine operator
8159.26	Tarash mashinasi operatori (zigʼirpoya) 	Оператор чесальной машины (льняное производство) 	Carding machine operator (flax)
8159.27	Tarash mashinasi operatori (kanoptola-jut ishlab chiqarish) 	Оператор чесальной машины (пенькоджутовое производство) 	Carding machine operator (canopty-jute production)
8159.28	Kigiz-namat buyumlarni bezovchi 	Отделочник валяльно-войлочных изделий 	Felt decorator
8159.29	Usta yordamchisi (kanobtola-jut ishlab chiqarish) 	Помощник мастера (пенько-джутовое производство) 	Assistant foreman (fabric and jute production)
8159.30	Kigiz-namat buyumlar va terini presslovchi 	Прессовщик валяльно-войлочных изделий и шкурок 	Felt and leather presser
8159.31	Matoni presslovchi 	Прессовщик ткани 	Fabric presser
8159.32	Voylokni kesuvchi 	Распиловщик войлока 	Felt cutter
8159.33	Kigiz-namat buyumlarni toʼgʼrilovchi 	Расправщик войлочных изделий 	Felt straightener
8159.34	Shpulьlarni taʼmirlovchi 	Ремонтировщик шпуль 	Spool repairer
8159.35	Svoylachivalchi 	Свойлачивальщик 	Spooler
8159.36	Iplar va tekstil-galanteriya buyumlarini yopishtiruvchi 	Склеивальщик нитей и текстильно-галантерейных изделий 	Thread and textile haberdashery gluer
8159.37	Qoʼyuvchi (toʼqimachilik sanoati) 	Ставильщик (текстильное производство) 	Setter (textile industry)
8159.38	Toʼqimani pressda uchma-uchlovchi 	Стыковщик текстиля на прессе 	Flying fabric on a press
8159.39	Qurituvchi (toʼqimachilikda) 	Сушильщик (текстильное производство) 	Dryer (in textiles)
8159.40	Oʼlcham va buyumlarni hisoblovchi 	Счетчик меры и изделий 	Measurement and item counter
8159.41	Kard garniturasini charxlovchi 	Точильщик кардной гарнитуры 	Card set sharpener
8159.42	Shlyapkalarni charxlovchi 	Точильщик шляпок 	Hat sharpener
8159.43	Bosh kiyimlarni qoliplovchi 	Формовщик головных уборов 	Headwear molder
8159.44	Toʼqimachilik buyumlariga shakl beruvchi 	Формовщик текстильных изделий 	Textile shaper
8159.45	Shtamplovchi 	Штамповщик 	Stamping
8160	Taom va analog mahsulotlarga ishlov berish bo‘yicha mashinalar operatorlari. Oziq-ovqat mahsulotlarini qayta ishlash uskunalari va shu kabi uskunalarga xizmat ko‘rsatuvchi operatorlar  	Операторы машин по переработке пищевых и аналоговых продуктов. Операторы пищевого оборудования и аналогичного оборудования	Food and similar product processing machine operators. Food processing equipment and related equipment service operators
8160.1	Аseptik konservalash apparatchisi 	Аппаратчик асептического консервирования 	Aseptic canning equipment operator
8160.2	Spirt va pivo ishlab chiqarishdagi achitish apparatchisi 	Аппаратчик брожения пивоваренного и спиртового производства	Fermentation equipment operator in alcohol and beer production
8160.3	Vakuum-apparat apparatchisi 	Аппаратчик вакуум-аппаратов 	Vacuum equipment operator
8160.4	Vakuumli gidravlika va pnevmatika uskunalari boʼyicha apparatchi 	Аппаратчик вакуум-гидравлических и пневматических установок 	Vacuum hydraulic and pneumatic equipment operator
8160.5	Qaynatish apparatchisi 	Аппаратчик варки 	Boiler operator
8160.6	Utfel qaynatish apparatchisi 	Аппаратчик варки утфеля 	Utfel boiling equipment operator
8160.7	Yogʼni vitaminlash apparatchisi 	Аппаратчик витаминизации жира 	Fat vitaminization equipment operator
8160.8	Sutni tiklash apparatchisi 	Аппаратчик восстановления молока 	Milk recovery equipment operator
8160.9	Аchitqilarni yetishtirish apparatchisi 	Аппаратчик выращивания дрожжей 	Yeast cultivation equipment operator
8160.10	Gazli konservalash apparatchisi 	Аппаратчик газового консервирования 	Gas canning apparatus
8160.11	Gidratatsiya apparatchisi 	Аппаратчик гидратации 	Hydration apparatus
8160.12	Yogʼ va jigarni gidrolizlash apparatchisi 	Аппаратчик гидролиза жира и печени 	Fat and liver hydrolysis apparatus
8160.13	Kraxmal sutini gidrolizlash apparatchisi 	Аппаратчик гидролиза крахмального молока 	Starch milk hydrolysis apparatus
8160.14	Gomogenlash apparatchisi 	Аппаратчик гомогенизации 	Homogenization apparatus
8160.15	Qumoqlash apparatchisi 	Аппаратчик гранулирования 	Sanding apparatus
8160.16	Dezodoratsiya apparatchisi 	Аппаратчик дезодорации 	Deodorization apparatus
8160.17	Qandlavlagi sharbatini defekosaturatsiyalash apparatchisi 	Аппаратчик дефекосатурации свекловичного сока 	Beet juice defecosaturation apparatus
8160.18	Diffuziyalash apparatchisi 	Аппаратчик диффузии 	Diffusion apparatus
8160.19	Mahsulotlar va oziq-ovqat xom-ashyosini muzlatish boʼyicha apparatchi 	Аппаратчик замораживания пищевого сырья и продуктов 	Freezing apparatus for products and food raw materials
8160.20	Endokrinnoferment xom-ashyoni muzlatish apparatchisi 	Аппаратчик замораживания эндокринно-ферментного сырья 	Endocrine-fermented raw material freezing equipment
8160.21	Koagullangan shlam apparatchisi 	Аппаратчик коагулирования шляма 	Coagulated sludge equipment
8160.22	Omuxta yem ishlab chiqarish apparatchisi 	Аппаратчик комбикормового производства 	Compound feed production equipment
8160.23	Konьyak ishlab chiqarish apparatchisi 	Аппаратчик коньячного производства 	Cognac production equipment
8160.24	Kraxmalь agregati apparatchisi 	Аппаратчик крахмального агрегата 	Starch aggregate equipment
8160.25	Yorma ishlab chiqarish apparatchisi 	Аппаратчик крупяного производства 	Cereal production equipment
8160.26	Un tortish sanoati apparatchisi 	Аппаратчик мукомольного производства 	Flour weighing industry equipment
8160.27	Pishloqqa polimer va parafin qoplamalar berish apparatchisi 	Аппаратчик нанесения полимерных и парафиновых покрытий на сыры 	Cheese polymer and paraffin coating equipment
8160.28	Siropni yogʼsizlantirish apparatchisi 	Аппаратчик обезжиривания сиропов 	Syrup defatting equipment
8160.29	Yogʼlarni nurlash apparatchisi 	Аппаратчик облучения жира 	Fat irradiation equipment
8160.30	Ishlov berish apparatchisi 	Аппаратчик обработки 	Processing equipment
8160.31	Donga ishlov berish apparatchisi 	Аппаратчик обработки зерна 	Grain processing equipment
8160.32	Qonga ishlov berish apparatchisi 	Аппаратчик обработки крови 	Blood processing equipment
8160.33	Rafinad boʼlaklariga ishlov berish apparatchisi 	Аппаратчик обработки рафинадных голов 	Refined fraction processing equipment
8160.34	Efir moylariga ishlov berish apparatchisi 	Аппаратчик обработки эфирных масел 	Essential oil processing equipment
8160.35	Glyutenni tindirish apparatchisi 	Аппаратчик осаждения глютена 	Gluten purification equipment
8160.36	Sut maxsulotlarini sovutish apparatchisi 	Аппаратчик охлаждения молочных продуктов 	Dairy product cooling equipment
8160.37	Bugʼsuvtermik agregat apparatchisi 	Аппаратчик пароводотермического агрегата 	Steam-hydrothermal unit equipment
8160.38	Pasterizatsiya apparatchisi 	Аппаратчик пастеризации 	Pasteurization equipment
8160.39	Spirtni haydash va tozalash apparatchisi 	Аппаратчик перегонки и ректификации спирта 	Alcohol distillation and purification equipment
8160.40	Sirka olish boʼyicha apparatchi 	Аппаратчик по выработке уксуса 	Vinegar extraction equipment
8160.41	Sirkani ishlash va kupajirlash apparatchisi 	Аппаратчик по обработке и купажированию уксуса 	Vinegar processing and cupping equipment
8160.42	Xom pektinga ishlov berish apparatchisi 	Аппаратчик по обработке сырого пектина 	Crude pectin processing equipment
8160.43	Mayonez tayyorlash boʼyicha apparatchi 	Аппаратчик по приготовлению майонеза 	Mayonnaise making machine
8160.44	Dekstrin olish apparatchisi 	Аппаратчик получения декстрина 	Dextrin making machine
8160.45	Yelim eritmasi olish apparatchisi 	Аппаратчик получения клеевого раствора 	Glue making machine
8160.46	Makkajoʼxori moylarini olish apparatchisi 	Аппаратчик получения кукурузного масла 	Corn oil making machine
8160.47	Pata olish apparatchisi 	Аппаратчик получения пата 	Patching machine
8160.48	Kalьtsiy saxaratini olish apparatchisi 	Аппаратчик получения сахарата кальция 	Calcium carbonate making machine
8160.49	Sharbatlar olish apparatchisi 	Аппаратчик получения сиропов 	Juice making machine
8160.50	Quruq ozuqa olish apparatchisi 	Аппаратчик получения сухих кормов 	Dry feed making machine
8160.51	Quruq kraxmal olish apparatchisi 	Аппаратчик получения сухого крахмала 	Dry starch making machine
8160.52	Nam kraxmal olish apparatchisi 	Аппаратчик получения сырого крахмала 	Wet starch making machine
8160.53	Fosfatidlar olish apparatchisi 	Аппаратчик получения фосфатидов 	Phosphatide making machine
8160.54	Ekstruzion kraxmal mahsulotlar olish apparatchisi 	Аппаратчик получения экструзионных крахмалопродуктов 	Extrusion starch products making machine
8160.55	Seryogʼ emulьsiyalar tayyorlovchi apparatchi 	Аппаратчик приготовления высокожирных эмульсий 	Fat emulsion making machine
8160.56	Invert sharbat tayyorlash apparatchisi 	Аппаратчик приготовления инвертного сиропа 	Invert juice making machine
8160.57	Kulinariya va qandolatchilik yogʼlari tayyorlash apparatchisi 	Аппаратчик приготовления кулинарных и кондитерских жиров 	Cooking and confectionery oil production operator
8160.58	Oksidlangan kraxmal tayyorlash apparatchisi 	Аппаратчик приготовления окисленного крахмала 	Oxidized starch production operator
8160.59	Toʼyimli muhitlar tayyorlash apparatchisi 	Аппаратчик приготовления питательных сред 	Nutrient media production operator
8160.60	Emulьgator tayyorlash apparatchisi 	Аппаратчик приготовления эмульгатора 	Emulsifier production operator
8160.61	Аlьbumin ishlab chiqarish apparatchisi 	Аппаратчик производства альбумина 	Albumin production operator
8160.62	Bulьon kubiklari ishlab chiqarish apparatchisi 	Аппаратчик производства бульонных кубиков 	Bulon cube production operator
8160.63	Qaymogʼi olinmagan sutning oʼrnida ishlatiladigan suyuq sunʼiy sut ishlab chiqarish apparatchisi 	Аппаратчик производства жидкого заменителя цельного молока 	Fat substitute production operator
8160.64	Аchitqilar tayyorlash apparatchisi 	Аппаратчик производства заквасок 	Yeast production operator
8160.65	Qatiq va bolalarga moʼljallangan sut mahsulotlari ishlab chiqarish operatori 	Аппаратчик производства кисломолочных и детских молочных продуктов 	Yogurt and baby milk product production operator
8160.66	Sut qandi ishlab chiqarish apparatchisi 	Аппаратчик производства молочного сахара 	Milk sugar production operator
8160.67	Isteʼmol moylari tayyorlash apparatchisi 	Аппаратчик производства пищевых жиров 	Consumable oil production operator
8160.68	Eritilgan pishloq ishlab chiqarish apparatchisi 	Аппаратчик производства плавленного сыра 	Processed cheese production operator
8160.69	Moylash yogʼlarini ishlab chiqarish apparatchisi 	Аппаратчик производства смазочного масла 	Lubricating oil production equipment
8160.70	Quruq sut mahsulotlari tayyorlash apparatchisi 	Аппаратчик производства сухих молочных продуктов 	Dried dairy product production equipment
8160.71	Texnik mahsulot ishlab chiqarish apparatchisi 	Аппаратчик производства технической продукции 	Technical product production equipment
8160.72	Sariyogʼ ishlab chiqarish apparatchisi 	Аппаратчик производства топленного масла 	Butter production equipment
8160.73	Shampanskiy ishlab chiqarish apparatchisi 	Аппаратчик производства шампанского 	Champagne production equipment
8160.74	Аchitish jarayoni apparatchisi 	Аппаратчик процесса брожения 	Fermentation process equipment
8160.75	Yogʼlarni parchalash apparatchisi 	Аппаратчик расщепления жиров 	Fat decomposition equipment
8160.76	Yogʼ va moylarni tozalash apparatchisi 	Аппаратчик рафинации жиров и масел 	Fat and oil purification equipment
8160.77	Kraxmalni tozalash apparatchisi 	Аппаратчик рафинирования крахмала 	Starch purification equipment
8160.78	Mum massani regeneratsiya qilish apparatchisi 	Аппаратчик регенерации воскомассы 	Wax mass regeneration equipment
8160.79	Sut va sut maxsulotlarini quyiltirish apparatchisi 	Аппаратчик сгущения молока и другого молочного сырья 	Milk and dairy product thickening equipment
8160.80	Poʼstlarni pishirish apparatchisi 	Аппаратчик созревания оболочки 	Skin cooking equipment
8160.81	Konservalarni sterillash apparatchisi 	Аппаратчик стерилизации консервов 	Canning sterilization equipment
8160.82	Goʼsht xom-ashyosini sterillash apparatchisi 	Аппаратчик стерилизации мясного сырья 	Meat raw material sterilization equipment
8160.83	Sublimatsion qurilma apparatchisi 	Аппаратчик сублимационной установки 	Sublimation device equipment
8160.84	Meva va sabzavotlarni sulьfitatsiyalash apparatchisi 	Аппаратчик сульфитации овощей и фруктов 	Fruit and vegetable sulphiting apparatus
8160.85	Yelim va jelatinni quritish apparatchisi 	Аппаратчик сушки клея и желатина 	Glue and gelatin drying apparatus
8160.86	Bugʼlangan suyakni quritish apparatchisi 	Аппаратчик сушки кости-паренки 	Evaporated bone drying apparatus
8160.87	Tuxum massasini quritish apparatchisi 	Аппаратчик сушки яичной массы 	Egg mass drying apparatus
8160.88	Oqsilli moddalarni termik koagulyatsiyalash apparatchisi 	Аппаратчик термической коагуляции белковых веществ 	Thermal coagulation of protein substances apparatus
8160.89	Kolbasa mahsulotlarini issiqlik bilan ishlash apparatchisi 	Аппаратчик термической обработки колбасных изделий 	Sausage products heat treatment apparatus
8160.90	Kolbasa mahsulotlarini issiqlik bilan ishlash apparatchisi 	Аппаратчик термической обработки мясопродуктов 	Sausage products heat treatment apparatus
8160.91	Kalla-pochalarni issiqlik bilan ishlash apparatchisi 	Аппаратчик термической обработки субпродуктов 	Heads and necks heat treatment apparatus
8160.92	Tomat sharbati agregati apparatchisi 	Аппаратчик томатосокового агрегата 	Tomato juice unit apparatus
8160.93	Bugʼlash apparatchisi 	Аппаратчик упаривания 	Evaporation apparatus
8160.94	Mahsulotlarni bugʼlatish va quyultirish boʼyicha apparatchi 	Аппаратчик упаривания, сгущения продуктов 	Product evaporation and condensation apparatus
8160.95	Goʼshtni suyakdan ajratish qurilmasi apparatchisi 	Аппаратчик установки для отделения мяса от кости 	Meat bone separation apparatus
8160.96	Konfiskatlarni utilizatsiya qilish apparatchisi 	Аппаратчик утилизации конфискатов 	Confiscation disposal apparatus
8160.97	Efirmoy xom-ashyosini fermentlash apparatchisi 	Аппаратчик ферментации эфиромасличного сырья 	Effective raw material fermentation apparatus
8160.98	Texnik xom-ashyoni kimyoviy ishlash apparatchisi 	Аппаратчик химической обработки технического сырья 	Technical raw material chemical processing apparatus
8160.99	Аpparatchi-komplektorchi 	Аппаратчик-комплекторщик 	Completion apparatus
8160.100	Аpparatchi-ekstraktorchi 	Аппаратчик-экстракторщик 	Extractor apparatus
8160.101	Аlkogol ishlab chiqarish joʼvachisi 	Вальцовщик в алкогольном производстве 	Alcohol production apparatus
8160.102	Qaynatuvchi 	Варщик 	Boiler
8160.103	Oziq-ovqat xom-ashyosi va mahsulotlarini qaynatuvchi 	Варщик пищевого сырья и продуктов 	Food raw material and product boiler
8160.104	Sharbat, ekstraktlarni pishiruvchi 	Варщик сиропов, соков, экстрактов 	Juice, extract cooker
8160.105	Gidrogenizatorchi 	Гидрогенизаторщик 	Hydrogenizer
8160.106	Gidrotsiklonchi 	Гидроциклонщик 	Hydrocyclone operator
8160.107	Sirlovchi 	Глазировщик 	Glazing operator
8160.108	Soya xidsizlantiruvchisi 	Дезодораторщик сои 	Soybean deodorizer
8160.109	Spirt denaturatorchisi 	Денатураторщик спирта 	Alcohol denaturant
8160.110	Kazein tayyorlovchi 	Изготовитель казеина 	Casein processor
8160.111	Sago yormasini tayyorlovchi 	Изготовитель саговой крупки 	Sago groats processor
8160.112	Smetan tayyorlochi 	Изготовитель сметаны 	Sour cream processor
