CODE	UZ	RU	EN
1730203576	Yangiarab	Янгиараб	
1730203578	Yangiqo‘rg‘on	Янгикурган	
1730203800	Yangiyo‘l tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Алтыарыкского района	
1730203804	Oqbo‘yra	Акбуйра	
1730203806	Oltiariq	Алтыарык	
1730203810	Yangiarab	Янгиараб	
1730203812	Bo‘rbaliq	Бурбалык	
1730203820	G‘ayrat	Гайрат	
1730203824	Djurek	Джурек	
1730203840	Qiziltepa	Кызылтепа	
1730203842	Poloson	Паласан	
1730203848	Fayziobod	Файзиабад	
1730203870	Toshqo‘rg‘on	Тошкургон	
1730203875	Kapchugay	Капчугай	
1730203881	Povulg‘on	Павулган	
1730203885	Katput	Катпут	
1730203890	Zilxa	Зилха	
1730203895	Azimobod	Азимабад	
1730206	Qo‘shtepa tumani (Markaz -Langar a.p.)	Куштепинский район (Центр -нп Лангар)	
1730206550	Qo‘shtepa tumanining shaharchalari	Городские поселки Куштепинского района	
1730206553	Boltako‘l	Болтакул	
1730206555	Gishtmon	Гиштмон	
1730206557	Do‘rmon	Дурмон	
1730206559	Katta Beshkapa	Катта бешкапа	
1730206561	Qizil ariq	Кизиларик	
1730206563	Qorajiyda	Каражийда	
1730206565	Qorakaltak	Каракалтак	
1730206567	Qumtepa	Кумтепа	
1730206569	Quyi Oqtepa	Куйи Октепа	
1730206571	Sarmozor	Сармозор	
1730206573	Xotinariq	Хотинарык	
1730206575	Shahartepa	Шахартепа	
1730206577	Eshonguzar	Эшонгузар	
1730206579	Yangiariq	Янгиарык	
1730206800	Qo‘shtepa tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Куштеринского района	
1730206806	Fayz	Файз	
1730206815	Do‘rmon	Дуpман	
1730206822	Qoraqo‘shchi	Каракушчи	
1730206825	Qumtepa	Кумтепа	
1730206827	Sarmozor	Саримазар	
1730206830	Solijonobod	Салиджанабад	
1730206834	Langar	Лянгар	
1730206841	Paxtakor	Пахтакор	
1730206854	O‘qchi	Укчи	
1730206862	Xalqabod	Халкабад	
1730206876	Shahartepa	Шахартепа	
1730206885	Yo‘ldoshobod	Юлдашабад	
1730206890	Loyson	Лайсан	
1730206895	Boltako‘l	Балтакуль	
1730206898	G‘ishtmon	Гиштман	
1730209	Bog‘dod tumani (Markaz -Bog‘dod shaharchasi)	Багдадский район (Центр -гп Багдад)	
1730209550	Bog‘dod tumanining shaharchalari	Городские поселки Багдадского района	
1730209551	Bog‘dod	Багдад	
1730209553	Amirobod	Амиробод	
1730209555	Maylavoy	Майлавой	
1730209557	Oltin vodiy	Олтин водий	
1730209559	Bog‘ishamol	Богишамол	
1730209561	Bordon	Бордон	
1730209563	Do‘rmoncha	Дурманча	
1730209565	Irgali	Иргали	
1730209567	Qaroqchitol	Каракчитол	
1730209569	Kaxat	Кахат	
1730209571	Qirqboldi	Киркболды	
1730209573	Konizar	Конизар	
1730209575	Qo‘shtegirmon	Куштегирмон	
1730209577	Matqulobod	Маткулабад	
1730209579	Mirzaobod	Мирзаабад	
1730209581	Samandarak	Самандарак	
1730209583	Samarqand	Самарканд	
1730209585	O‘ltarma	Ултарма	
1730209587	Xusnobod	Хуснабад	
1730209589	Chekmirzaobod	Чекмирзаабад	
1730209591	Churindi	Чуринди	
1730209800	Bog‘dod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Багдадского района	
1730209810	Zafarobod	Зафарабад	
1730209820	Amirobod	Амирабад	
1730209823	Qaroqchitol	Каракчитал	
1730209824	Matqulobod	Маткулабад	
1730209826	Tinchlik	Тинчлик	
1730209834	Paxtaobod	Пахтаабад	
1730209845	O‘ltarma	Ультарма	
1730209856	Chuvalanchi	Чуваланчи	
1730209860	Do‘rmancha	Дорманча	
1730209865	Samarqand	Самарканд	
1730212	Buvayda tumani (Markaz -Ibrat shaharchasi)	Бувайдинский район (Центр -гп Ибрат)	
1730212550	Buvayda tumanining shaharchalari	Городские поселки Бувайдинского района	
1730212551	Ibrat	Ибрат	
1730212553	Yuqori Bachqir	Юкори Бачкир	
1730212555	Quyi Bachqir	Куйи Бачкир	
1730212557	Chinobod	Чинабад	
1730212559	Buvayda	Бувайда	
1730212561	Zarbuloq	Зарбулок	
1730212563	Qum	Кум	
1730212565	Yuqori Nayman	Юкори Найман	
1730212567	Oqqo‘rg‘on	Аккурган	
1730212569	Quyi Urganji	Куйи Урганжи	
1730212800	Buvayda tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Бувайдинского района	
1730212806	Oqqo‘rg‘on	Аккурган	
1730212810	Alqor	Алкар	
1730212820	Begobod	Бекабад	
1730212830	Beshterak	Бештерак	
1730212840	Buvayda	Бувайда	
1730212850	Jalayer	Джалаер	
1730212860	Qo‘ng‘irot	Кунград	
1730212862	Qo‘rg‘onobod	Курганабад	
1730212866	Uzumzor	Узумзар	
1730212869	Yangiqadam	Янгикадам	
1730212870	Yangiqo‘rg‘on	Янгикурган	
1730215	Beshariq tumani (Markaz -Beshariq sh.)	Бешарыкский район (Центр -г. Бешарык)	
1730215500	Beshariq tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Бешарыкского района	
1730215501	Beshariq	Бешарык	
1730215550	Beshariq tumanining shaharchalari	Городские поселки Бешарыкского района	
1730215553	Nafosat	Нафосат	
1730215556	Zarqaynar	Заркайнар	
1730215559	Kapayangi	Капаянги	
1730215563	Qumqishloq	Кумкишлак	
1730215566	Oqtovuq	Актовук	
1730215569	Rapqon	Рапкан	
1730215573	Tovul	Товул	
1730215576	Uzun	Узун	
1730215579	Chimboy	Чимбай	
1730215583	Manguobod	Мангуобод	
1730215800	Beshariq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Бешарыкского района	
1730215804	Andarxon	Андархан	
1730215811	Beshariq	Бешарык	
1730215815	Vatan	Ватан	
1730215826	Qorajiyda	Каражийда	
1730215828	Qashqar	Кашкар	
1730215839	Beshsari	Бешсари	
1730215844	Rapqon	Рапкан	
1730215848	Tovul	Тавул	
1730215855	Yakkatut	Яккатут	
1730218	Quva tumani (Markaz -Quva sh.)	Кувинский район (Центр -г. Кува)	
1730218500	Quva tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Кувинского района	
1730218501	Quva	Кува	
1730218550	Quva tumanining shaharchalari	Городские поселки Кувинского района	
1730218552	Sanoatchilar	Саноатчилар	
1730218553	Guliston	Гулистон	
1730218554	Damariq	Дамарик	
1730218555	Jalayer	Джалаер	
1730218556	Qayirma	Кайирма	
1730218557	Qaqir	Какир	
1730218558	Qandabuloq	Кандабулок	
1730218559	Qorashox	Карашох	
1730218561	Mustaqillik	Мустакиллик	
1730218562	Oltinariq	Олтинарик	
1730218563	Pastki Xo‘ja Xasan	Пастки Хужа Хасан	
1730218564	Tolmozor	Толмазор	
1730218565	Turk	Турк	
1730218567	O‘zbek	Узбек	
1730218569	Yuziya	Юзия	
1730218800	Quva tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Кувинского района	
1730218804	Akbarabad	Акбарабад	
1730218813	Baynalminal	Байналминал	
1730218826	Dehqonobod	Дехканабад	
1730218829	Ittifoq	Иттифок	
1730218837	Madaniyat	Маданият	
1730218842	Iftixor	Ифтихор	
1730218851	Namuna	Намуна	
1730218862	Bahor	Бахор	
1730218871	Turkrovot	Туркрават	
1730218884	Soyguzar	Сойгузар	
1730218886	Yangihayot	Янгихаят	
1730221	Uchko‘prik tumani (Markaz -Uchko‘prik shaharchasi)	Учкуприкский район (Центр -гп Учкуприк)	
1730221550	Uchko‘prik tumanining shaharchalari	Городские поселки Учкуприкского района	
1730221551	Uchko‘prik	Учкуприк	
1730221553	Begobod	Бегабад	
1730221555	G‘ijdan	Гиждан	
1730221557	Katta Qashqar	Катта кашкар	
1730221559	Qumariqobod	Кумарикобод	
1730221561	Bog‘ibo‘ston	Богибустон	
1730221563	Mirzaxo‘ja	Мирзахужа	
1730221565	Palaxon	Палахон	
1730221567	Sobirjon	Собиржан	
1730221569	Turg‘oq	Тургок	
1730221571	Yangiqishloq	Янгикишлок	
1730221800	Uchko‘prik tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Учкуприкского района	
1730221816	G‘ijdon	Гиждан	
1730221828	Kenagas	Кенагас	
1730221839	Navro‘z	Навруз	
1730221851	Chorbog‘	Чарбог	
1730221856	Palaxon	Палахан	
1730221859	Sariqo‘rg‘on	Сарыкурган	
1730221862	Uchko‘prik	Учкуприк	
1730221873	Yangiqishloq	Янгикишлак	
1730221876	Obod diyor	Обод диер	
1730224	Rishton tumani (Markaz -Rishton sh.)	Риштанский район (Центр -г. Риштан)	
1730224500	Rishton tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Риштанского района	
1730224501	Rishton	Риштан	
1730224550	Rishton tumanining shaharchalari	Городские поселки Риштанского района	
1730224552	Avazboy	Авазбай	
1730224554	Beshkapa	Бешкапа	
1730224556	Bujay	Бужай	
1730224558	Bo‘ston	Бустан	
1730224562	Do‘tir	Дутир	
1730224564	Saxovat	Саховат	
1730224566	Zoxidon	Зохидан	
1730224568	Qayrag‘och	Кайрагач	
1730224572	Oq-yer	Ак-ер	
1730224574	Pandigon	Пандиган	
1730224576	To‘da	Туда	
1730224578	O‘yrat	Уйрат	
1730224582	Xurramobod	Хуррамабад	
1730224800	Rishton tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Риштанского района	
1730224804	Oq-oltin	Акалтын	
1730224806	Oq-yer	Акъер	
1730224823	Beshkapa	Бешкапа	
1730224829	Bo‘ston	Бустан	
1730224835	Mehnatobod	Мехнатабад	
1730224846	Rishton	Риштан	
1730224868	Zoxidon	Зохидон	
1730224879	To‘da	Туда	
1730224890	O‘smonxo‘jayev	им. Б. Усманходжаева	
1730224895	Yoyilma	Яйилма	
1730224897	Qayrag‘och	Кайрагач	
1730226	So‘x tumani (Markaz -Ravon shaharchasi)	Сохский район (Центр -гп Равон)	
1730226550	So‘x tumanining shaharchalari	Городские поселки Сохского района	
1730226551	Ravon	Равон	
1730226554	Qal’a	Калъа	
1730226557	Sarikanda	Сариканда	
1730226561	So‘x	Сох	
1730226564	Tul	Тул	
1730226567	Hushyor	Хушер	
1730226571	Tarovatli	Тароватли	
1730226800	So‘x tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Сохского района	
1730226812	Sohibkor	Сохибкор	
1730226840	Ravon	Раван	
1730226857	So‘x	Сох	
1730226893	Hushyor	Хушъяр	
1730227	Toshloq tumani (Markaz -Toshloq shaharchasi)	Ташлакский район (Центр -гп Ташлак)	
1730227550	Toshloq tumanining shaharchalari	Городские поселки Ташлакского района	
1730227551	Toshloq	Ташлак	
1730227553	Arabmozor	Арабмозор	
1730227555	Axshak	Ахшак	
1730227557	Varzak	Варзак	
1730227559	Zarkent	Заркент	
1730227561	Qumariq	Кумарик	
1730227563	Quyi Nayman	Куйи Найман	
1730227565	Sadda	Садда	
1730227567	Turvat	Турват	
1730227569	Yakkatut	Яккатут	
1730227800	Toshloq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ташлакского района	
1730227810	Axshak	Ахшак	
1730227815	Quyi Yakkatut	Куйи Яккатут	
1730227823	Varzak	Варзак	
1730227836	Arabmozor	Арабмазар	
1730227849	Qumariq	Кумарык	
1730227853	Nayman	Найман	
1730227855	Naymanbo‘ston	Найманбустан	
1730227872	Sadda	Садда	
1730227882	Zarkent	Заркент	
1730227885	Qo‘rg‘oncha	Курганча	
1730230	O‘zbekiston tumani (Markaz -Yaypan sh.)	Узбекистанский район (Центр -г. Яйпан)	
1730230500	O‘zbekiston tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Узбекистанского района	
1730230501	Yaypan	Яйпан	
1730230550	O‘zbekiston tumanining shaharchalari	Городские поселки Узбекистанского района	
1730230556	Sho‘rsuv	Шорсу	
1730230558	Avg‘on	Авгон	
1730230562	Dahana Qaqir	Дахана какир	
1730230564	Islom	Ислам	
1730230566	Katta Tagob	Катта Тагаб	
1730230568	Qizil Qaqir	Кизил какир	
1730230570	Kichik Tagob	Кичик Тагаб	
1730230572	Sardoba	Сардоба	
1730230574	Kudash	Кудаш	
1730230576	Kul elash	Кул элаш	
1730230577	Qulibek	Кулибек	
1730230578	Qumbosti	Кумбосди	
1730230580	Qo‘shqo‘noq	Кушкунак	
1730230582	Qo‘rg‘oncha	Курганча	
1730230584	Nursux	Нурсух	
1730230586	Ovchi	Овчи	
1730230588	Oyimcha Qaqir	Айимча какир	
1730230590	Oqmachit	Акмачит	
1730230592	Oxta Tagob	Ахта Тагаб	
1730230594	O‘qchi Dasht	Укчи Дашт	
1730230596	O‘qchi Rajabgardi	Укчи Ражабгарди	
1730230598	Iftixor	Ифтихор	
1730230800	O‘zbekiston tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Узбекистанского района	
1730230807	Ovchi	Авчи	
1730230811	Qorayozbobo	Кораезбобо	
1730230822	G‘aniobod	Ганиабад	
1730230838	Konizar	Конизор	
1730230844	Qaynar	Кайнар	
1730230855	Mingtut	Мингтут	
1730230866	Nursux	Нурсук	
1730230869	Rajabgardi	Раджабгарди	
1730230873	Qizil Qaqir	Кызыл какир	
1730230875	Tagob	Тагаб	
1730233	Farg‘ona tumani (Markaz -Chimyon shaharchasi)	Ферганский район (Центр -гп Чимен)	
1730233550	Farg‘ona tumanining shaharchalari	Городские поселки Ферганского района	
1730233555	Chimyon ( mavjud)	Чимион	
1730233557	Avval	Аввал	
1730233559	Archa	Арча	
1730233561	Vodil	Водил	
1730233563	Yuqori Vodil	Юкори Водил	
1730233565	Damko‘l	Дамкул	
1730233567	Yoshlarobod	Ешларабад	
1730233569	Qo‘rg‘ontepa	Кургонтепа	
1730233571	Langar	Лангар	
1730233573	Log‘on	Лаган	
1730233575	Mindon	Миндон	
1730233577	Novkent	Новкент	
1730233579	Yuqori Oqtepa	Юкори Октепа	
1730233581	Parvoz	Парвоз	
1730233583	Yuqori Soybo‘yi	Юкори Сойбуйи	
1730233585	Bahor	Бахор	
1730233587	Xonqiz	Хонкиз	
1730233589	Xo‘roba	Хуроба	
1730233591	Neftchilar	Нефтчилар	
1730233593	Shoximardonobod	Шохимардонабад	
1730233595	Yuqori Mindon	Юкори миндан	
1730233800	Farg‘ona tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ферганского района	
1730233804	Avval	Ауваль	
1730233816	Gulshan	Гульшан	
1730233821	Qo‘rg‘ontepa	Кургантепа	
1730233826	Soy bo‘yi	Сайбуйи	
1730233830	Log‘on	Лаган	
1730233836	Mindon	Миндан	
1730233839	Navkat	Навкат	
1730233847	Qaptarxona	Каптаpхона	
1730233864	Shoximardon	Шахимаpдан	
1730233870	Parvoz	Парвоз	
1730233876	Chimyon	Чимион	
1730233880	Damko‘l	Дамкуль	
1730233885	Xonqiz	Ханкыз	
1730233890	Oqbilol	Акбилал	
1730233895	Yuqori Vodil	Юкоpи Вуадыл	
1730233898	Vodil	Вуадыл	
1730236	Dang‘ara tumani (Markaz -Dang‘ara shaharchasi)	Дангаринский район (Центр -гп Дангара)	
1730236550	Dang‘ara tumanining shaharchalari	Городские поселки Дангаринского района	
1730236551	Dang‘ara	Дангара	
1730236554	Doimobod	Доимабад	
1730236557	Katta Ganjiravon	Катта ганжиравон	
1730236561	Katta Turk	Катта турк	
1730236564	Qum Qiyali	Кум кияли	
1730236567	Toptiqsaroy	Топтиксарай	
1730236571	Tumor	Тумор	
1730236574	Yuqori Urganji	Юкори Урганжи	
1730236577	Yangi zamon	Янги замон	
1730236800	Dang‘ara tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Дангаринского района	
1730236803	Oqdjar	Акджар	
1730236808	Sohil	Сохил	
1730236822	Naymancha	Найманча	
1730236830	Qiyali	Кияли	
1730236833	Mulkobod	Мулкабад	
1730236841	Sanam	Санам	
1730236844	Chinobod	Чинабад	
1730236855	Taypoq	Тайпак	
1730238	Furqat tumani (Markaz -Navbahor shaharchasi)	Фуркатский район (Центр -гп Навбахор)	
1730238550	Furqat tumanining shaharchalari	Городские поселки Фуркатского района	
1730238551	Navbahor	Навбахор	
1730238553	Kaldo‘shan	Калдушан	
1730238555	Qo‘qonboy	Куконбай	
1730238557	Tomosha	Томоша	
1730238559	Chek chuvaldak	Чек чувалдак	
1730238561	Shoyinbek	Шойинбек	
1730238563	Eski	Эски	
1730238565	Eshon	Эшон	
1730238800	Furqat tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Фуркатского района	
1730238810	G‘allakor	Галлакор	
1730238830	Qo‘qon	Коканд	
1730238835	Navbahor	Навбахор	
1730238840	Tomosha	Тамаша	
1730238850	Shunkor	Шункар	
1730238855	G‘uncha	Гунча	
1730242	Yozyovon tumani (Markaz -Yozyovon shaharchasi)	Язъяванский район (Центр -гп Язъяван)	
1730242550	Yozyovon tumanining shaharchalari	Городские поселки Язъяванского района	
1730242551	Yozyovon	Язъяван	
1730242554	Yozyovon chek	Езевон чек	
1730242557	Yo‘ldoshobod	Йулдошабад	
1730242561	Qorasoqol	Карасакал	
1730242564	Qoratepa	Коратепа	
1730242567	Kelajak	Келажак	
1730242571	Quyi Soybo‘yi	Куйи Сойбуйи	
1730242574	Toshxovuz	Тошховуз	
1730242577	Xonobod	Хонабад	
1730242800	Yozyovon tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Язъяванского района	
1730242806	Guliston	Гулистан	
1730242810	Qatortol	Катартал	
1730242817	Karatepa	Каpатепа	
1730242830	Xonobod	Ханабад	
1730242832	Istiqlol	Истиклол	
1730242848	Yozyovon	Язъяван	
1730242852	Yangiobod	Янгиабад	
1730242855	Ishtirxon	Иштиpхон	
1730242860	Qorasoqol	Карасакал	
1730242865	Yangibo‘ston	Янгибустан	
1730400	Farg‘ona viloyatining viloyat ahamiyatiga ega shaharlari	Города областного подчинения Ферганской области	
1730401	Farg‘ona	Фергана	
1730405	Qo‘qon	Коканд	
1730405550	Qo‘qon shahar xokimligiga qarashli shaharchalar	Городские поселки, подч. Кокандскому горхокимияту	
1730405555	Muqimiy	Мукими	
1730408	Quvasoy	Кувасай	
1730408550	Quvasoy shahar xokimligiga qarashli shaharchalar	Городские поселки подч. Кувасайскому горхокимияту	
1730408555	Do‘stlik	Дустлик	
1730408800	Quvasoy shahar xokimligiga qarashli qishloq fuqarolar yig‘inlari	Сельские сходы гр-н, подч. Кувасайскому горхок-ту	
1730408811	Arsif	Арсив	
1730408822	Valik	Валик	
1730408829	Qo‘chqorchi	Кучкаpчи	
1730408833	Muyon	Муян	
1730408841	Isfayramsoy	Исфайрамсой	
1730408845	So‘fon	Суфан	
1730412	Marg‘ilon	Маpгилан	
1730412550	Marg‘ilon shahar xokimligiga qarashli shaharchalar	Городкие поселки, подч. Маргиланскому горхокимияту	
1730412557	Yangi Marg‘ilon	Янги Маpгилан	
1733	Xorazm viloyati (Markaz -Urganch sh.)	Хорезмская область (Центр -г. Ургенч)	
1733200	Xorazm viloyatining tumanlari	Районы Хорезмской области	
1733204	Bog‘ot tumani (Markaz -Bog‘ot shaharchasi)	Багатский район (Центр -гп Багат)	
1733204550	Bog‘ot tumanining shaharchalari	Городские поселки Багатского района	
1733204551	Bog‘ot	Багат	
1733204553	Nurafshon	Нурафшон	
1733204555	Oltinqum	Олтинкум	
1733204557	Uzumzor	Узумзор	
1733204559	Yangiqadam	Янгикадам	
1733204800	Bog‘ot tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Багатского района	
1733204805	Qorayong‘oq	Караянтак	
1733204813	Beshariq	Бешарык	
1733204822	Dehqonbozor	Дехканбазар	
1733204833	Qulonqorabog‘	Куланкарабаг	
1733204844	O‘g‘uzrabot	Угузработ	
1733204849	Madaniyat	Маданият	
1733204855	Nayman	Найман	
1733204866	Mirishkor	Миришкор	
1733204870	Xo‘jalik	Хужалик	
1733204875	Qipchoq	Кипчак	
1733208	Gurlan tumani (Markaz -Gurlan shaharchasi)	Гурленский район (Центр -гп Гурлен)	
1733208550	Gurlan tumanining shaharchalari	Городские поселки Гурленского района	
1733208551	Gurlan	Гурлен	
1733208554	Chakkalar	Чаккалар	
1733208557	Bo‘zqal’a	Бузкалъа	
1733208561	Nurzamin	Нурзамин	
1733208564	Nukus yop	Нукус еп	
1733208567	Markaziy Guliston	Марказий Гулистан	
1733208571	Do‘simbiy	Дусимбий	
1733208574	Taxtako‘pir	Тахтакупир	
1733208577	Yormish	Ермиш	
1733208800	Gurlan tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Гурленского района	
1733208803	Olg‘a	Алга	
1733208820	Vazir	Вазир	
1733208825	Guliston	Гулистан	
1733208826	Xizireli	Хизирэли	
1733208835	Birlashgan	Бирлашган	
1733208855	Saxtiyon	Сахтиян	
1733208857	Do‘simbiy	Досимбий	
1733208874	Sholikor	Шаликор	
1733208881	Eshimjiron	Эшимжиран	
1733212	Qo‘shko‘pir tumani (Markaz -Qo‘shko‘pir shaharchasi)	Кошкупырский район (Центр -гп Кошкупыр)	
1733212550	Qo‘shko‘pir tumanining shaharchalari	Городские поселки Кошкупырского района	
1733212551	Qo‘shko‘pir	Кошкупыр	
1733212553	Qoromon	Караман	
1733212555	O‘rta qishloq	Урта кишлак	
1733212557	Xonbod	Хонабад	
1733212559	Shixmashhad	Шихмашхад	
1733212561	Sherobod	Шерабад	
1733212800	Qo‘shko‘pir tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Кошкупырского района	
1733212811	Shix	Ших	
1733212822	G‘ozovot	Газават	
1733212827	Oqdarband	Акдарбанд	
1733212833	Qotog‘on	Котогон	
1733212840	Kenagas	Кенегес	
1733212856	O‘zbekyap	Узбекяб	
1733212867	O‘rtayap	Уртаяп	
1733212878	Xadra	Хадра	
1733212889	Xonobod	Ханабад	
1733212891	Xosiyon	Хасиян	
1733212893	Xayrobod	Хайрабад	
1733212895	Yangilik	Янгилик	
1733217	Urganch tumani (Markaz -Qoroul a.p.)	Ургенчский район (Центр -нп Караул)	
1733217550	Urganch tumanining shaharchalari	Городские поселки Ургенчского района	
1733217554	Cholish	Чалыш	
1733217558	Oq oltin	Ак алтин	
1733217562	Chandir	Чондир	
1733217566	Ko‘palik	Купалик	
1733217572	Gardonlar	Гардонлар	
1733217800	Urganch tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ургенчского района	
1733217822	Bekobod	Бекабад	
1733217833	G‘aybu	Гайбу	
1733217844	Qoromon	Караман	
1733217855	Qoroul	Караул	
1733217863	Chatko‘pir	Чаткупыр	
1733217869	Chakkasholikor	Чаккашаликар	
1733217872	Chandirkiyat	Чандиркият	
1733217882	Yuqori bog‘	Юкарибаг	
1733217890	Yuqori do‘rman	Юкары-Дорман	
1733217895	G‘alaba	Галаба	
1733220	Xazorasp tumani (Markaz -Xazorasp shaharchasi)	Хазараспский район (Центр -гп Хазарасп)	
1733220550	Xazorasp tumanining shaharchalari	Городские поселки Хазараспского района	
1733220551	Xazorasp	Хазарасп	
1733220553	Oq yop	Ак еп	
1733220555	Oyok ovvo	Аек-авва	
1733220557	Nurxayot	Нурхаёт	
1733220800	Xazorasp tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Хазараспского района	
1733220803	Ovshar	Авшар	
1733220806	Karvak	Карвак	
1733220812	Beshta	Бешта	
1733220814	Bo‘ston	Бустан	
1733220822	Pitnak	Питнак	
1733220830	Pichoqchi	Пичакчи	
1733220845	Sanoat	Саноат	
1733220852	Sarimoy	Саримай	
1733220862	Tuproqqal’a	Тупраккала	
1733220868	Muxomon	Мухаман	
1733220879	Yangibozor	Янгибазар	
1733221	Tuproqqal’a tumani (Markaz -Pitnak shahri)	Тупроккалинский район (Центр -г. Питнак)	
1733221500	Tuproqqal’a tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Тупроккалинского района	
1733221501	Pitnak	Питнак	
1733221550	Tuproqqal’a tumanining shaharchalari	Городские поселки Тупроккалинского района	
1733221800	Tuproqqal’a tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Тупроккалинского района	
1733223	Xonqa tumani (Markaz -Xonqa shaharchasi)	Ханкинский район (Центр -гп Ханка)	
1733223550	Xonqa tumanining shaharchalari	Городские поселки Ханкинского pайона	
1733223551	Xonqa	Ханка	
1733223553	Istiqlol	Истиклол	
1733223555	Madaniy yer	Маданий ер	
1733223557	Birlashgan	Бирлашган	
1733223559	Yosh kuch	Еш куч	
1733223800	Xonqa tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ханкинского района	
1733223803	Amudaryo	Амударья	
1733223810	Qoraqosh	Каракош	
1733223812	Katta Jirmiz	Катта Жирмиз	
1733223820	Madir	Мадир	
1733223830	Qirq-yop	Кыркяп	
1733223835	Navxos	Навхас	
1733223840	Namuna	Намуна	
1733223860	Sarapoyon	Сарыпаян	
1733223870	Tomadurgadik	Тамадургадык	
1733223890	Olaja	Аладжа	
1733226	Xiva tumani (Markaz -Xiva sh.)	Хивинский район (Центр -г. Хива)	
1733226550	Xiva tumanining shaharchalari	Городские поселки Хивинского района	
1733226552	Gullanbog‘	Гулланбаг	
1733226554	Parchanxos	Парчанхас	
1733226562	Iftixor	Ифтихор	
1733226564	Sho‘r-Qal’a	Шуркалъа	
1733226566	Yuqori qo‘m	Юкориком	
1733226568	Hamkor	Хамкор	
1733226800	Xiva tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Хивинского района	
1733226805	Oq-yop	Акяп	
1733226810	Gandimyon	Гандимян	
1733226820	Dashyoq	Дашьяк	
1733226826	Juryon	Журян	
1733226834	Irdinzon	Ирдимзан	
1733226845	Eski-Qiyot	Эски кият	
1733226856	Sayot	Саят	
1733226867	Shomoxulum	Шамахулум	
1733226878	Chinobod	Чинабад	
1733230	Shovot tumani (Markaz -Shovot shaharchasi)	Шаватский район (Центр -гп Шават)	
1733230550	Shovot tumanining shaharchalari	Городские поселки Шаватского района	
1733230551	Shovot	Шават	
1733230554	Bo‘yrochi	Буйрачи	
1733230557	Ipakchi	Ипакчи	
1733230561	Kangli	Кангли	
1733230564	Qat-qal’a	Кат-калъа	
1733230567	Monoq	Монак	
1733230571	Chig‘atoy	Чигатай	
1733230800	Shovot tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Шаватского района	
1733230811	Qat-qal’a	Каткала	
1733230822	Hurriyat	Хуррият	
1733230825	Bo‘yroqchi	Буйрачи	
1733230830	Beshmergan	Бешмерган	
1733230833	Ijtimoyat	Ижтимаят	
1733230839	Kangli	Кангли	
1733230844	Qiyot	Кият	
1733230855	Chig‘atoyqal’a	Чигатай кала	
1733230866	O‘zbekiston	Узбекистан	
1733230877	Cho‘qli	Чоклы	
1733230888	Shovotqal’a	Шават кала	
1733233	Yangiariq tumani (Markaz -Yangiariq shaharchasi)	Янгиарыкский район (Центр -гп Янгиарык)	
1733233550	Yangiariq tumanining shaharchalari	Городские поселки Янгиарыкского района	
1733233551	Yangiariq	Янгиарык	
1733233553	Gulbog‘	Гулбог	
1733233555	Soburzon	Собурзан	
1733233557	Suvgan	Сувган	
1733233561	Tagan	Таган	
1733233563	Qo‘shloq	Кушлок	
1733233800	Yangiariq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Янгиарыкского района	
1733233811	Qarmish	Кармиш	
1733233822	Ostona	Астана	
1733233833	Kattabog‘	Каттабаг	
1733233844	Gulobod	Гулобод	
1733233855	Gullanbog‘	Гулланбаг	
1733233872	Tagan	Таган	
1733233884	Qo‘riqtom	Куриктам	
1733233897	Chiriqchi	Чикирчи	
1733236	Yangibozor tumani (Markaz -Yangibozor shaharchasi)	Янгибазарский район (Центр -гп Янгибазар)	
